Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||06|Financial Assistance to Special Schools for Physically Challenaged run by NGO's|103|Grants-in-Aid -General|2235-02-104-2-06|Grants-in-Aid -General|V|Data|Object-Head|8102.77|6800.00|6700.00||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||06|Financial Assistance to Special Schools for Physically Challenaged run by NGO's|422|Schedule Caste Sub Plan|2235-02-104-2-06|Schedule Caste Sub Plan|V|Data|Object-Head|1071.67|1200.00|1200.00||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||06|Financial Assistance to Special Schools for Physically Challenaged run by NGO's|423|Tribal Sub Plan|2235-02-104-2-06|Tribal Sub Plan|V|Data|Object-Head|628.77|800.00|800.00||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||06|Financial Assistance to Special Schools for Physically Challenaged run by NGO's||||HOA Total :|V|Total|Detailed-Head|9803.21|8800.00|8700.00|0.00|100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||07|Dhanashree|||2235-02-104-2-07|Dhanashree|V|Header|Detailed-Head|||||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||07|Dhanashree|059|Other Expenses|2235-02-104-2-07|Other Expenses|V|Data|Object-Head|200.00|300.00|300.00|450.00|100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||2||07|Dhanashree||||HOA Total :|V|Total|Detailed-Head|200.00|300.00|300.00|450.00|100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||3||01|CSS-Central Share-National Action Plan for Senior Citizens|||2235-02-104-3-01|CSS-Central Share-National Action Plan for Senior Citizens|V|Header|Detailed-Head|||||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||3||01|CSS-Central Share-National Action Plan for Senior Citizens|059|Other Expenses|2235-02-104-3-01|Other Expenses|V|Data|Object-Head|152.27||||100.0
84|05|11|2235|Social Security and Welfare|02|Social Welfare|104||3||01|CSS-Central Share-National Action Plan for Senior Citizens||||HOA Total :|V|Total|Detailed-Head|152.27|0.00|0.00|0.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings|||2235-02-106-0-05|Correctional Buildings|V|Header|Detailed-Head|||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings|200|Maintenance Expenditure|2235-02-106-0-05|Maintenance Expenditure|V|Data|Object-Head|100.00|100.00|100.00|100.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings||||HOA Total :|V|Total|Detailed-Head|100.00|100.00|100.00|100.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|||2235-02-106-0-06|State Homes and Reception Centres|V|Header|Detailed-Head|||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|002|Basic Pay|2235-02-106-0-06|Basic Pay|V|Data|Object-Head|28.95|331.00|378.42|335.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|003|Basic Pay-Staff|2235-02-106-0-06|Basic Pay-Staff|V|Data|Object-Head|205.87||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|004|Interim Relief|2235-02-106-0-06|Interim Relief|V|Data|Object-Head|16.20||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|011|Dearness Allowance|2235-02-106-0-06|Dearness Allowance|V|Data|Object-Head|58.63|73.00|78.92|84.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|014|Other Allowance|2235-02-106-0-06|Other Allowance|V|Data|Object-Head|34.80|50.00|56.60|46.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|020|Medical Allowance|2235-02-106-0-06|Medical Allowance|V|Data|Object-Head|1.47||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|021|Reimbursement of Medical Expenses|2235-02-106-0-06|Reimbursement of Medical Expenses|V|Data|Object-Head|3.03|15.00|15.00|15.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|034|Contract/Outsource|2235-02-106-0-06|Contract/Outsource|V|Data|Object-Head|175.17|167.43|167.43|226.55|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|041|Travel Expenses|2235-02-106-0-06|Travel Expenses|V|Data|Object-Head|7.20|3.05|3.05|3.05|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|050|Office Expenses|2235-02-106-0-06|Office Expenses|V|Data|Object-Head||2.50|2.50|3.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|051|General Expenses|2235-02-106-0-06|General Expenses|V|Data|Object-Head|52.28|60.00|60.00|75.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|052|Telephone Charges|2235-02-106-0-06|Telephone Charges|V|Data|Object-Head|1.98||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|071|Building Expenses|2235-02-106-0-06|Building Expenses|V|Data|Object-Head|11.36|12.00|12.00|15.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|221|Materials and Supplies|2235-02-106-0-06|Materials and Supplies|V|Data|Object-Head|217.79|150.00|150.00|175.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres||||HOA Total :|V|Total|Detailed-Head|814.73|863.98|923.92|977.60|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|||2235-02-106-0-15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|V|Header|Detailed-Head|||||100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|059|Other Expenses|2235-02-106-0-15|Other Expenses|V|Data|Object-Head|50.00|25.00|25.00|75.00|100.0
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI||||HOA Total :|V|Total|Detailed-Head|50.00|25.00|25.00|75.00|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|||2235-02-196-1-01|Grants to District Women and Child Development Establishments|V|Header|Detailed-Head|||||100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|401|Bengaluru (Urban)|2235-02-196-1-01|Bengaluru (Urban)|V|Data|Object-Head|101.13|95.23|95.23|74.55|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|402|Bengaluru (Rural)|2235-02-196-1-01|Bengaluru (Rural)|V|Data|Object-Head|87.90|93.20|93.20|100.67|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|403|Chitradurga|2235-02-196-1-01|Chitradurga|V|Data|Object-Head|83.50|78.32|78.32|103.18|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|404|Kolar|2235-02-196-1-01|Kolar|V|Data|Object-Head|74.57|64.11|64.11|77.89|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|405|Shivamogga|2235-02-196-1-01|Shivamogga|V|Data|Object-Head|43.68|97.39|97.39|115.21|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|406|Tumakuru|2235-02-196-1-01|Tumakuru|V|Data|Object-Head|59.87|103.59|103.59|116.03|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|407|Mysuru|2235-02-196-1-01|Mysuru|V|Data|Object-Head|102.49|150.11|150.11|138.83|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|408|Chikkamagaluru|2235-02-196-1-01|Chikkamagaluru|V|Data|Object-Head|52.59|52.52|52.52|57.72|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|409|Dakshina Kannada|2235-02-196-1-01|Dakshina Kannada|V|Data|Object-Head|30.05|58.28|58.28|68.33|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|410|Hassan|2235-02-196-1-01|Hassan|V|Data|Object-Head|94.45|120.93|120.93|130.69|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|411|Kodagu|2235-02-196-1-01|Kodagu|V|Data|Object-Head|33.72|37.72|37.72|42.75|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|412|Mandya|2235-02-196-1-01|Mandya|V|Data|Object-Head|53.85|55.44|55.44|72.40|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|413|Belagavi|2235-02-196-1-01|Belagavi|V|Data|Object-Head|116.79|145.05|145.05|247.89|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|414|Vijayapura|2235-02-196-1-01|Vijayapura|V|Data|Object-Head|85.21|94.54|94.54|112.29|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|415|Dharwad|2235-02-196-1-01|Dharwad|V|Data|Object-Head|99.20|102.30|102.30|136.12|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|416|Uttara Kannada|2235-02-196-1-01|Uttara Kannada|V|Data|Object-Head|69.60|52.22|52.22|77.29|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|417|Kalaburagi|2235-02-196-1-01|Kalaburagi|V|Data|Object-Head|100.55|111.13|111.13|138.65|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|418|Ballari|2235-02-196-1-01|Ballari|V|Data|Object-Head|61.91|64.65|64.65|77.34|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|419|Bidar|2235-02-196-1-01|Bidar|V|Data|Object-Head|52.23|43.60|43.60|82.49|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|420|Raichur|2235-02-196-1-01|Raichur|V|Data|Object-Head|104.56|108.65|108.65|134.18|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|421|Yadgiri|2235-02-196-1-01|Yadgiri|V|Data|Object-Head|27.67|52.01|52.01|66.40|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|451|Davanagere|2235-02-196-1-01|Davanagere|V|Data|Object-Head|62.95|74.42|74.42|116.42|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|452|Bengaluru South|2235-02-196-1-01|Bengaluru South|V|Data|Object-Head|31.24|16.14|16.14|22.92|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|453|Chikkaballapura|2235-02-196-1-01|Chikkaballapura|V|Data|Object-Head|77.61|84.97|84.97|106.79|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|456|Chamarajanagar|2235-02-196-1-01|Chamarajanagar|V|Data|Object-Head|86.03|73.10|73.10|32.51|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|457|Udupi|2235-02-196-1-01|Udupi|V|Data|Object-Head|48.18|92.10|92.10|78.59|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|461|Bagalkot|2235-02-196-1-01|Bagalkot|V|Data|Object-Head|78.35|81.85|81.85|129.00|100.0
86|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|462|Gadag|2235-02-196-1-01|Gadag|V|Data|Object-Head|73.02|70.68|70.68|85.22|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|463|Haveri|2235-02-196-1-01|Haveri|V|Data|Object-Head|78.81|79.54|79.54|89.67|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|466|Koppal|2235-02-196-1-01|Koppal|V|Data|Object-Head|62.44|116.34|116.34|143.98|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|467|Vijayanagara|2235-02-196-1-01|Vijayanagara|V|Data|Object-Head|58.52|44.62|44.62|60.84|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to District Women and Child Development Establishments|01|Grants to District Women and Child Development Establishments|||2235-02-196-1-01|HOA Total :|V|Total|Detailed-Head|2192.67|2514.75|2514.75|3036.84|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|||2235-02-196-1-03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|V|Header|Detailed-Head|||||100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|300|Lumpsum - ZP|2235-02-196-1-03|Lumpsum - ZP|V|Data|Object-Head||||2150.00|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|401|Bengaluru (Urban)|2235-02-196-1-03|Bengaluru (Urban)|V|Data|Object-Head|394.83|359.52|359.52|721.54|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|402|Bengaluru (Rural)|2235-02-196-1-03|Bengaluru (Rural)|V|Data|Object-Head||24.00|42.00|137.54|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|403|Chitradurga|2235-02-196-1-03|Chitradurga|V|Data|Object-Head|54.70|39.18|39.18|260.98|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|404|Kolar|2235-02-196-1-03|Kolar|V|Data|Object-Head|30.00|24.00|24.00|200.98|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|405|Shivamogga|2235-02-196-1-03|Shivamogga|V|Data|Object-Head|277.06|342.72|342.72|565.91|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|406|Tumakuru|2235-02-196-1-03|Tumakuru|V|Data|Object-Head|246.02|161.07|161.07|519.17|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|407|Mysuru|2235-02-196-1-03|Mysuru|V|Data|Object-Head|73.64|77.45|77.45|324.51|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|408|Chikkamagaluru|2235-02-196-1-03|Chikkamagaluru|V|Data|Object-Head|196.02|158.68|158.68|275.56|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|409|Dakshina Kannada|2235-02-196-1-03|Dakshina Kannada|V|Data|Object-Head|111.84|115.32|115.32|455.55|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|410|Hassan|2235-02-196-1-03|Hassan|V|Data|Object-Head|66.70|76.73|76.73|286.66|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|411|Kodagu|2235-02-196-1-03|Kodagu|V|Data|Object-Head|24.00|24.00|24.00|89.05|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|412|Mandya|2235-02-196-1-03|Mandya|V|Data|Object-Head|12.00|12.00|12.00|208.91|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|413|Belagavi|2235-02-196-1-03|Belagavi|V|Data|Object-Head|237.75|296.54|296.54|1474.35|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|414|Vijayapura|2235-02-196-1-03|Vijayapura|V|Data|Object-Head|75.81|88.82|88.82|777.10|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|415|Dharwad|2235-02-196-1-03|Dharwad|V|Data|Object-Head|149.36|187.75|187.75|533.03|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|416|Uttara Kannada|2235-02-196-1-03|Uttara Kannada|V|Data|Object-Head||36.00|72.00|244.36|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|417|Kalaburagi|2235-02-196-1-03|Kalaburagi|V|Data|Object-Head|256.41|339.05|339.05|974.87|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|418|Ballari|2235-02-196-1-03|Ballari|V|Data|Object-Head|12.00|||197.71|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|419|Bidar|2235-02-196-1-03|Bidar|V|Data|Object-Head|36.00|36.00|36.00|383.03|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|420|Raichur|2235-02-196-1-03|Raichur|V|Data|Object-Head||24.00|42.00|493.97|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|421|Yadgiri|2235-02-196-1-03|Yadgiri|V|Data|Object-Head|24.00|24.00|24.00|301.55|100.0
87|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|451|Davanagere|2235-02-196-1-03|Davanagere|V|Data|Object-Head|12.00|12.00|12.00|244.79|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|452|Bengaluru South|2235-02-196-1-03|Bengaluru South|V|Data|Object-Head|24.00|24.00|24.00|145.78|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|453|Chikkaballapura|2235-02-196-1-03|Chikkaballapura|V|Data|Object-Head|12.00|12.00|12.00|175.92|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|456|Chamarajanagar|2235-02-196-1-03|Chamarajanagar|V|Data|Object-Head|12.00|12.00|12.00|117.19|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|457|Udupi|2235-02-196-1-03|Udupi|V|Data|Object-Head|39.09|45.56|45.56|191.87|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|461|Bagalkot|2235-02-196-1-03|Bagalkot|V|Data|Object-Head|36.00|36.00|36.00|531.53|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|462|Gadag|2235-02-196-1-03|Gadag|V|Data|Object-Head|24.00|24.00|24.00|258.15|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|463|Haveri|2235-02-196-1-03|Haveri|V|Data|Object-Head|115.95|132.34|132.34|460.61|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|466|Koppal|2235-02-196-1-03|Koppal|V|Data|Object-Head|88.91|86.41|86.41|467.81|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|467|Vijayanagara|2235-02-196-1-03|Vijayanagara|V|Data|Object-Head||12.00|36.00|305.49|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|03|Grants to NGOs for Welfare of Differently Abled and Senior Citizens|||2235-02-196-1-03|HOA Total :|V|Total|Detailed-Head|2642.09|2843.14|2939.14|14475.47|100.0
88|05|11|2235|Social Security and Welfare|02|Social Welfare|196|Assistance to Zilla Panchayats|1||04|Maintenance of Anganwadi Buildings|||2235-02-196-1-04|Maintenance of Anganwadi Buildings|V|Header|Detailed-Head|||||100.0
