Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4|Avg_Accuracy_%
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|452|Bengaluru South|2403-00-196-1-01|Bengaluru South|V|Data|Object-Head|479.99|531.46|515.79|222.54|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|453|Chikkaballapura|2403-00-196-1-01|Chikkaballapura|V|Data|Object-Head|503.39|520.41|487.57|193.92|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|456|Chamarajanagar|2403-00-196-1-01|Chamarajanagar|V|Data|Object-Head|596.59|482.63|536.63|215.92|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|457|Udupi|2403-00-196-1-01|Udupi|V|Data|Object-Head|326.39|381.36|393.36|185.66|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|461|Bagalkot|2403-00-196-1-01|Bagalkot|V|Data|Object-Head|446.17|512.20|567.03|269.42|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|462|Gadag|2403-00-196-1-01|Gadag|V|Data|Object-Head|338.19|450.07|377.23|267.78|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|463|Haveri|2403-00-196-1-01|Haveri|V|Data|Object-Head|517.57|513.37|534.03|249.12|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|466|Koppal|2403-00-196-1-01|Koppal|V|Data|Object-Head|313.84|311.05|348.38|171.17|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|467|Vijayanagara|2403-00-196-1-01|Vijayanagara|V|Data|Object-Head|125.42|251.29|251.78|46.32|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|01|Grants to District Animal Husbandry Development Establishments|||2403-00-196-1-01|HOA Total :|V|Total|Detailed-Head|17413.23|17401.68|17401.68|8824.84|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|||2403-00-196-1-02|Grants to District Animal Husbandry Development Programs|V|Header|Detailed-Head|||||100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|401|Bengaluru (Urban)|2403-00-196-1-02|Bengaluru (Urban)|V|Data|Object-Head||||188.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|402|Bengaluru (Rural)|2403-00-196-1-02|Bengaluru (Rural)|V|Data|Object-Head||||227.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|403|Chitradurga|2403-00-196-1-02|Chitradurga|V|Data|Object-Head||||388.74|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|404|Kolar|2403-00-196-1-02|Kolar|V|Data|Object-Head||||256.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|405|Shivamogga|2403-00-196-1-02|Shivamogga|V|Data|Object-Head||||445.10|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|406|Tumakuru|2403-00-196-1-02|Tumakuru|V|Data|Object-Head||||658.24|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|407|Mysuru|2403-00-196-1-02|Mysuru|V|Data|Object-Head||||536.71|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|408|Chikkamagaluru|2403-00-196-1-02|Chikkamagaluru|V|Data|Object-Head||||268.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|409|Dakshina Kannada|2403-00-196-1-02|Dakshina Kannada|V|Data|Object-Head||||259.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|410|Hassan|2403-00-196-1-02|Hassan|V|Data|Object-Head||||485.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|411|Kodagu|2403-00-196-1-02|Kodagu|V|Data|Object-Head||||108.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|412|Mandya|2403-00-196-1-02|Mandya|V|Data|Object-Head||||408.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|413|Belagavi|2403-00-196-1-02|Belagavi|V|Data|Object-Head||||798.00|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|414|Vijayapura|2403-00-196-1-02|Vijayapura|V|Data|Object-Head||||357.30|100.0
63|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|415|Dharwad|2403-00-196-1-02|Dharwad|V|Data|Object-Head||||348.05|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|416|Uttara Kannada|2403-00-196-1-02|Uttara Kannada|V|Data|Object-Head||||353.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|417|Kalaburagi|2403-00-196-1-02|Kalaburagi|V|Data|Object-Head||||397.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|418|Ballari|2403-00-196-1-02|Ballari|V|Data|Object-Head||||187.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|419|Bidar|2403-00-196-1-02|Bidar|V|Data|Object-Head||||201.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|420|Raichur|2403-00-196-1-02|Raichur|V|Data|Object-Head||||361.32|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|421|Yadgiri|2403-00-196-1-02|Yadgiri|V|Data|Object-Head||||216.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|451|Davanagere|2403-00-196-1-02|Davanagere|V|Data|Object-Head||||283.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|452|Bengaluru South|2403-00-196-1-02|Bengaluru South|V|Data|Object-Head||||268.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|453|Chikkaballapura|2403-00-196-1-02|Chikkaballapura|V|Data|Object-Head||||314.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|456|Chamarajanagar|2403-00-196-1-02|Chamarajanagar|V|Data|Object-Head||||221.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|457|Udupi|2403-00-196-1-02|Udupi|V|Data|Object-Head||||192.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|461|Bagalkot|2403-00-196-1-02|Bagalkot|V|Data|Object-Head||||320.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|462|Gadag|2403-00-196-1-02|Gadag|V|Data|Object-Head||||205.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|463|Haveri|2403-00-196-1-02|Haveri|V|Data|Object-Head||||323.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|466|Koppal|2403-00-196-1-02|Koppal|V|Data|Object-Head||||262.15|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|467|Vijayanagara|2403-00-196-1-02|Vijayanagara|V|Data|Object-Head||||255.00|100.0
64|03|02|2403|Animal Husbandry|00||196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants to District Animal Husbandry Development Establishments|02|Grants to District Animal Husbandry Development Programs|||2403-00-196-1-02|HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|10089.61|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|||2403-00-197-1-01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|V|Header|Detailed-Head|||||100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|401|Bengaluru (Urban)|2403-00-197-1-01|Bengaluru (Urban)|V|Data|Object-Head|2391.85|2238.79|2238.79|2172.34|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|402|Bengaluru (Rural)|2403-00-197-1-01|Bengaluru (Rural)|V|Data|Object-Head|2568.84|2716.61|2716.61|2723.14|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|403|Chitradurga|2403-00-197-1-01|Chitradurga|V|Data|Object-Head|2941.07|3121.89|3121.89|3143.40|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|404|Kolar|2403-00-197-1-01|Kolar|V|Data|Object-Head|1809.84|1959.04|1959.04|1903.66|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|405|Shivamogga|2403-00-197-1-01|Shivamogga|V|Data|Object-Head|2988.09|3243.76|3243.76|3180.15|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|406|Tumakuru|2403-00-197-1-01|Tumakuru|V|Data|Object-Head|4955.41|5347.56|5347.56|5307.90|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|407|Mysuru|2403-00-197-1-01|Mysuru|V|Data|Object-Head|3982.83|4180.59|4180.59|4234.75|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|408|Chikkamagaluru|2403-00-197-1-01|Chikkamagaluru|V|Data|Object-Head|2731.06|2984.27|2984.27|3074.01|100.0
64|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|409|Dakshina Kannada|2403-00-197-1-01|Dakshina Kannada|V|Data|Object-Head|1031.18|1143.15|1143.15|1116.93|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|410|Hassan|2403-00-197-1-01|Hassan|V|Data|Object-Head|3606.81|3783.93|3783.93|3764.14|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|411|Kodagu|2403-00-197-1-01|Kodagu|V|Data|Object-Head|712.48|738.85|738.85|679.56|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|412|Mandya|2403-00-197-1-01|Mandya|V|Data|Object-Head|3777.95|3768.90|3768.90|3686.41|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|413|Belagavi|2403-00-197-1-01|Belagavi|V|Data|Object-Head|5743.07|5803.92|5803.92|5628.30|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|414|Vijayapura|2403-00-197-1-01|Vijayapura|V|Data|Object-Head|3278.81|3449.42|3449.42|3422.22|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|415|Dharwad|2403-00-197-1-01|Dharwad|V|Data|Object-Head|2051.13|2078.74|2078.74|2096.53|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|416|Uttara Kannada|2403-00-197-1-01|Uttara Kannada|V|Data|Object-Head|1353.71|1423.22|1423.22|1394.54|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|417|Kalaburagi|2403-00-197-1-01|Kalaburagi|V|Data|Object-Head|4713.37|4988.33|4988.33|4960.79|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|418|Ballari|2403-00-197-1-01|Ballari|V|Data|Object-Head|661.73|702.84|702.84|701.67|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|419|Bidar|2403-00-197-1-01|Bidar|V|Data|Object-Head|3594.43|3976.05|3976.05|4085.15|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|420|Raichur|2403-00-197-1-01|Raichur|V|Data|Object-Head|1716.64|1722.00|1722.00|1618.06|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|421|Yadgiri|2403-00-197-1-01|Yadgiri|V|Data|Object-Head|1617.80|1704.18|1704.18|1622.47|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|451|Davanagere|2403-00-197-1-01|Davanagere|V|Data|Object-Head|3025.31|3267.84|3267.84|3327.83|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|452|Bengaluru South|2403-00-197-1-01|Bengaluru South|V|Data|Object-Head|2192.22|2383.11|2383.11|2450.43|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|453|Chikkaballapura|2403-00-197-1-01|Chikkaballapura|V|Data|Object-Head|2107.19|2162.73|2162.73|2154.42|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|456|Chamarajanagar|2403-00-197-1-01|Chamarajanagar|V|Data|Object-Head|1072.72|1131.24|1131.24|1122.57|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|457|Udupi|2403-00-197-1-01|Udupi|V|Data|Object-Head|722.56|805.03|805.03|776.70|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|461|Bagalkot|2403-00-197-1-01|Bagalkot|V|Data|Object-Head|2962.73|3148.58|3148.58|3132.73|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|462|Gadag|2403-00-197-1-01|Gadag|V|Data|Object-Head|956.73|1087.15|1087.15|1069.25|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|463|Haveri|2403-00-197-1-01|Haveri|V|Data|Object-Head|1869.43|2047.42|2047.42|2052.19|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|466|Koppal|2403-00-197-1-01|Koppal|V|Data|Object-Head|1249.85|1461.61|1461.61|1273.24|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|467|Vijayanagara|2403-00-197-1-01|Vijayanagara|V|Data|Object-Head|1734.39|1871.44|1871.44|1922.47|100.0
65|03|02|2403|Animal Husbandry|00||197|Assistance to Block Panchayats/Intermediate Level Panchayats|1|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|01|Grants to Rural Veterinary Dispensaries and Taluk Level Dispensaries|||2403-00-197-1-01|HOA Total :|V|Total|Detailed-Head|76121.23|80442.19|80442.19|79797.95|100.0
65|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|||2403-00-911-0-00|Deduct Recoveries of Over Payment|V|Header|Detailed-Head|||||100.0
65|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|364|Deduct - Recoveries|2403-00-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-1.81||||100.0
65|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|||2403-00-911-0-00|HOA Total :|V|Total|Detailed-Head|-1.81|0.00|0.00|0.00|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|||2403-00-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2403-00-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-8.31||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|||2403-00-911-0-01|HOA Total :|V|Total|Detailed-Head|-8.31|0.00|0.00|0.00|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||02|Deduct Recovery of Over Payments of earlier Years|||2403-00-911-0-02|Deduct Recovery of Over Payments of earlier Years|V|Header|Detailed-Head|||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||02|Deduct Recovery of Over Payments of earlier Years|364|Deduct - Recoveries|2403-00-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-14.58||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||02|Deduct Recovery of Over Payments of earlier Years|||2403-00-911-0-02|HOA Total :|V|Total|Detailed-Head|-14.58|0.00|0.00|0.00|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||03|Deduct Recovery of Over Payments of Current Year|||2403-00-911-0-03|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head|||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||03|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2403-00-911-0-03|Deduct - Recoveries|V|Data|Object-Head|-155.19||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||03|Deduct Recovery of Over Payments of Current Year|||2403-00-911-0-03|HOA Total :|V|Total|Detailed-Head|-155.19|0.00|0.00|0.00|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2403-00-911-0-04|Deduct Recovery of Over Payment of Previous years-ZP|V|Header|Detailed-Head|||||100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|261|Inter Account Transfers|2403-00-911-0-04|Inter Account Transfers|V|Data|Object-Head||-1861.18|-1861.18|-7955.13|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2403-00-911-0-04|HOA Total :|V|Total|Detailed-Head|0.00|-1861.18|-1861.18|-7955.13|100.0
66|03|02|2403|Animal Husbandry|00||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|||2403-00-911-0-05|Deduct Recovery of Over Payment of Previous Years-TP|V|Header|Detailed-Head|||||100.0
